brand,title,price,source,market,keyword,scraped_date
Pashmoda,"Women Fiza Fine Wool Fabric Pashmina Kalamkari Embroidered Shawl, Stole and Wrap, Sustainable and Natural Fabric, Heritage Kashmiri Pashmina(Size 45x90)",1179.0,Amazon.ae,UAE,kashmiri pashmina shawl,2026-06-06
NTM SHAWLS,"NTM Kani Velvet Stole for Women 28 x 80 inches, Shawl for Women Winter, Kashmiri Shawl for Women, Stole for Women, Scarf for Women",60.0,Amazon.ae,UAE,kani shawl,2026-06-06
Weavers Villa,Women Core Shawl (pack of 1),104.0,Amazon.ae,UAE,kani shawl,2026-06-06
Weavers Villa,Women Core Shawl (pack of 1),99.0,Amazon.ae,UAE,kani shawl,2026-06-06
SWI WITH LABEL,Women 2J41 shawl (pack of 1),128.0,Amazon.ae,UAE,kani shawl,2026-06-06
SWI WITH LABEL,Women 2J41 shawl (pack of 1),116.0,Amazon.ae,UAE,kani shawl,2026-06-06
Weavers Villa,"Women's Pashmina Wool Blend Indian Handicraft Woven Shawls, Scarf, Wraps [Large Size: 40"" X 80""]",80.0,Amazon.ae,UAE,kani shawl,2026-06-06
Zamour,Women Caprice Pashmina Shawl (pack of 1),231.0,Amazon.ae,UAE,kani shawl,2026-06-06
,"Floral Kani Shawl, Traditional Woven Pattern, Fringed Edges, Camel and Coral",79.0,Amazon.ae,UAE,kani shawl,2026-06-06
Zamour,"Floral Kani Stole for Men, Soft Polywool Material Traditional Kashmiri Shawl for Winter",113.0,Amazon.ae,UAE,kani shawl,2026-06-06
SWI WITH LABEL,Kashmiri Kani Wool Shawl for Women (2J41),111.0,Amazon.ae,UAE,kani shawl,2026-06-06
SWI WITH LABEL,Women 2J41 shawl (pack of 1),135.0,Amazon.ae,UAE,kani shawl,2026-06-06
Zamour,"Women's Kani Shawl Paisley Jaal Pattern, Soft Polywool Material, Winter Woolen Shawl Wrap",181.0,Amazon.ae,UAE,kani shawl,2026-06-06
Naureen,"Men Faux Pashmina Kani Shawl with Mughal Artwork and Zari Accents, Warm and Soft, 40x80 inch",202.0,Amazon.ae,UAE,kani shawl,2026-06-06
TERRIFI,"Warm Scarf Cashmere Shawl for Women, Artistic Landscape Painting Reversible Scarf with Tassel, Large Long Pashmina Stole",52.0,Amazon.ae,UAE,kani shawl,2026-06-06
Zamour,Women Caprice Fashion Scarf (pack of 1),107.0,Amazon.ae,UAE,kani shawl,2026-06-06
SWI WITH LABEL,"Kani Woven Wool Shawl for Women (2J2_Maroon), Maroon, Free Size",157.0,Amazon.ae,UAE,kani shawl,2026-06-06
Zamour,Women Caprice Shawl (pack of 1),172.0,Amazon.ae,UAE,kani shawl,2026-06-06
Lamca,Women Pashmina Shawls and Wraps Scarf Soft Silky Reversible Paisley Scarves Shawl for Women,35.0,Amazon.ae,UAE,kani shawl,2026-06-06
DANA XU,100% Pure Wool Large Size Women Large Scarf Mask Pashmina,148.0,Amazon.ae,UAE,kani shawl,2026-06-06
Gudessly,Women's Traditional Scarf Wrap Tassel Shawl With Fringes - Retro Floral Printing Neck Head Poncho,29.0,Amazon.ae,UAE,kani shawl,2026-06-06
Weavers Villa,Men MS-987 Stole (pack of 1),70.0,Amazon.ae,UAE,kani shawl,2026-06-06
Tweedle,"Ethnic Shawl/Stole for Women, Faux Pashmina, Kashmiri Kani Design Shawl for Winters, Large Size",106.0,Amazon.ae,UAE,kani shawl,2026-06-06
EH,"EH KANI PASHMINA SILK MODAL, 8 COLOR KANI WEAVE FLORAL & PAISLEY STOLE, SCARF,WRAP",134.0,Amazon.ae,UAE,kani shawl,2026-06-06
Tweedle,"Men’s Naira Kani Design Shawl/Stole, Faux Pashmina, Zari Border Scarf for Gents, Size - 40 x 80 inches",112.0,Amazon.ae,UAE,kani shawl,2026-06-06
Tweedle,"Women’s Naira Kani Design Shawl/Stole, Faux Pashmina, Zari Border Scarf for Ladies, Size - 40 x 80 inches",112.0,Amazon.ae,UAE,kani shawl,2026-06-06
Zamour,Women Jacquard Weave Large Woven Jamawar Shawl Wrap in Soft Material 40x80 inches,107.0,Amazon.ae,UAE,kani shawl,2026-06-06
KASTWAVE,"Pashmina Scarf for Women, Silky Shawl Wrap for Evening Dress, Soft Blanket Poncho Cape",40.0,Amazon.ae,UAE,kani shawl,2026-06-06
LBOYLOVE,"Shawl for Women, Exotic Indian Shawls and Wraps for Evening Dresses, Festivals, All Seasons",55.0,Amazon.ae,UAE,kani shawl,2026-06-06
Tweedle,"Women’s Acrylic Stole/Shawl with Zari Weave in Kashmiri Kani Style, Wedding Wrap for Girls, Medium Size",78.0,Amazon.ae,UAE,kani shawl,2026-06-06
Tweedle,"Women’s Ethnic Kashmiri Kani Stole/Scarf, Soft Wool Blend shawl for Ladies, Size - 28 x 80 inches",88.0,Amazon.ae,UAE,kani shawl,2026-06-06
Tweedle,"Women’s Kashmiri Kani Design Pashmina Style Shawl for Winters, Full Size Fusion Wear Wrap for Ladies",104.0,Amazon.ae,UAE,kani shawl,2026-06-06
KASTWAVE,Women's Scarf Cashmere Silky Shawl Wrap Evening Dress Blanket Front Cardigan Soft Comfortable Wrap Suitable for All Occasions,39.0,Amazon.ae,UAE,kani shawl,2026-06-06
Tweedle,"Women’s Kashmiri Kani Design Pashmina Style Shawl for Winters, Full Size Fusion Wear Wrap for Ladies",106.0,Amazon.ae,UAE,kani shawl,2026-06-06
SWI WITH LABEL,"Kashmiri Kani Wool Shawl for Women (2J104_Multi), Multicolour, Free Size",136.0,Amazon.ae,UAE,kani shawl,2026-06-06
Tweedle,"Women’s Rajeshwari Kashmiri Kani Shawl/Stole, Wool Blend | Size - 40 x 80 Inches",218.0,Amazon.ae,UAE,kani shawl,2026-06-06
SWI WITH LABEL,Women's Kashmiri Kani Woven Wool Shawl (2J99_Beige),118.0,Amazon.ae,UAE,kani shawl,2026-06-06
BananaHome,"Double-Sided Oversized Pashmina Shawl Wrap, Cashmere Feel Poncho Cape Soft & Warm Women's Blanket Scarf for Evening Dresses, Wedding Bride Bridesmaid Shawls Scarf",59.0,Amazon.ae,UAE,kani shawl,2026-06-06
Weavers Villa,"Men's Woven Border Beige Woolen Lohi/Shawl [50"" X 100""]",70.0,Amazon.ae,UAE,kani shawl,2026-06-06
KEATY,Woolen Kani Jamawar Shawl For Women Wool Printed Wrap Floral Kani Design Shawl Women's Stole (Pack Of 1),135.0,Amazon.ae,UAE,kani shawl,2026-06-06
Weavers Villa,"Men's Acro Wool Blend Kani Woven Design Wraps, Stoles, Unisex Shawls, 100cm x 200cm",114.0,Amazon.ae,UAE,kani shawl,2026-06-06
Pashtush,"Women's Kaani Design, Soft Bamboo Scarf, Casual Shawls, Stoles, Wraps Black",135.0,Amazon.ae,UAE,kani shawl,2026-06-06
Tweedle,"Women’s Plain Fine Wool Kashmiri Kani Shawl / Stole for Winters with Ambi / Paisley Border, Soft and Light Pashmina Feel Scarf (40 x 80 Inches), Black, Free Size",160.0,Amazon.ae,UAE,kani shawl,2026-06-06
Gudessly,"Women's Traditional Scarf Wrap Tassel Shawl Retro Scarf Floral Poncho Printing Shawl, Royal Blue, One Size",33.0,Amazon.ae,UAE,kani shawl,2026-06-06
Zamour,"Kani Weave Floral Shawl for Men, Soft Polywool Material Kashmiri Traditional Lohi for Winter",142.0,Amazon.ae,UAE,kani shawl,2026-06-06
Weavers Villa,"Cream/Black/Kesari Cashmere Lohi, Shawls for Men",60.0,Amazon.ae,UAE,kani shawl,2026-06-06
Tweedle,"Men’s Regalia Kashmiri Kani Shawl, Pashmina look, Zari weave, Silk Modal Shawl for Gents, Size – 40 x 80 Inches",214.0,Amazon.ae,UAE,kani shawl,2026-06-06
Zamour,"Zamour Kani Women Woolen Shawl Wool Feel Soft Shawl for Winter in Paisley Weaving Patterns, Black, 40 inches x 80 inches",117.0,Amazon.ae,UAE,kani shawl,2026-06-06
KASTWAVE,"Knit Shawl Wraps for Women, Wraps Oversized Winter Scarf, Warm Poncho Sweater, Tassels Open Front capes, Warm Wearable Blanket Long Cardigans Sweater Coats Birthday Gifts for Ladies",53.0,Amazon.ae,UAE,kani shawl,2026-06-06
Tweedle,"Women’s Geometric Pattern Zari Border Shawl/Stole with Kashmiri Multicolor Floral Kani design for Weddings and Party, Medium Size",85.0,Amazon.ae,UAE,kani shawl,2026-06-06
Tweedle,Wool Blend Kani Shawl/Stole for Women | Size - 40 x 80 inches,185.0,Amazon.ae,UAE,kani shawl,2026-06-06
SWI WITH LABEL,Women Kani Wool Shawl_2J1,138.0,Amazon.ae,UAE,kani shawl,2026-06-06
Tweedle,Men’s Ruhani Kashmiri Kani Shawl | 40 x 80 inch | Pashmina Style Stole/Scarf for Gents,192.0,Amazon.ae,UAE,kani shawl,2026-06-06
KASTWAVE,Women's Reversible Pashmina Shawl Wrap Scarfs for Women Pashmina Silky Shawl Wrap for Evening Dressing Blanket Open Front Poncho Cape,49.0,Amazon.ae,UAE,kani shawl,2026-06-06
OSHIMA,Women's Winter Shawl Winter Fall Poncho Large Scarfs for Women Traditional Retro Printing Shawl Long Fashion Open Front Poncho Cape Oversized Cardigan Sweater Kimono Bathrobes,49.0,Amazon.ae,UAE,kani shawl,2026-06-06
SHILPPAM Crafting Happiness,"Shilppam Kani Pashmina Stoles & Wraps -80"" X 30""I Soft wool Light wrap Shawl",104.0,Amazon.ae,UAE,kani shawl,2026-06-06
Zamour,"Woollen Kani Weave Shawl for Men, Traditional Ethnic Wrap",160.0,Amazon.ae,UAE,kani shawl,2026-06-06
SHILPPAM Crafting Happiness,"Shilppam Jamavar Kani Pashmina Stoles & Wraps 80"" X 29"" I Light Soft Shawl",104.0,Amazon.ae,UAE,kani shawl,2026-06-06
Zamour,"Women's Kani Woolen Shawl, Floral Pattern Woven Jaal, Wool Feel Soft Shawl for Winter 40x80 inches",153.0,Amazon.ae,UAE,kani shawl,2026-06-06
Weavers Villa,"Men's Woven Border Beige Woolen Lohi/Shawl (Black), 125cm x 250cm",86.0,Amazon.ae,UAE,kani shawl,2026-06-06
MyCOST,"Traditional Lohi Shawal With Decorative Border, Cream And Black, Unisex - Elegant Shawl, Ideal Shawl For Men Winter Wear, Perfect Men, Black Beige, Standard",30.0,Amazon.ae,UAE,kani shawl,2026-06-06
Tweedle,"Men’s Kashmiri Kani Shawl/Stole, Wool Blend | Size - 40 x 80 Inches",185.0,Amazon.ae,UAE,kani shawl,2026-06-06
Zamour,Women Kani Weave Tradditional Floral Motifs Jaal Pattern Large Sized Shawl Wrap,142.0,Amazon.ae,UAE,kani shawl,2026-06-06
Weavers Villa,"Men's Woven Border Woollen Lohi/Shawl, 125cm x 250cm",79.0,Amazon.ae,UAE,kani shawl,2026-06-06
MANRA,"Women's Fineness Kaani Paisley Weave Kashmiri Woolen Shawl, Jamawar Design Warm and Soft, Faux Pashmina Shawls (KANI SHAWL 984)",126.0,Amazon.ae,UAE,kani shawl,2026-06-06
KASTWAVE,"Women's Warm Cashmere Pashmina Scarf - Artistic Landscape Painting Reversible Shawl with Tassel, Large Long Silky Stole & Open Front Poncho Cape for Evening Dressing & Daily Use",69.0,Amazon.ae,UAE,kani shawl,2026-06-06
Zamour,"Women's Kani Shawl Floral Jaal Pattern, Soft Polywool Material, Winter Woolen Shawl Wrap",191.0,Amazon.ae,UAE,kani shawl,2026-06-06
SWI WITH LABEL,"Women's Kashmiri Kani Woven Wool Shawl, (SI981_Navy Blue), Navy blue, Free Size",116.0,Amazon.ae,UAE,kani shawl,2026-06-06
Zamour,"Women's Kani Shawl Paisley Royal Exquisite Patterns, Soft Polywool Material, Winter Woolen Shawl Wrap",182.0,Amazon.ae,UAE,kani shawl,2026-06-06
SWI WITH LABEL,Women's Green Kani Wool Shawl With Zari Work_SI1634_Green,294.0,Amazon.ae,UAE,kani shawl,2026-06-06
Zamour,"Women Kani Paisley Pattern, Warm Woolen Winter Pashmina Feel Woven Shawl Wrap, Black, 40 inches x 80 inches",154.0,Amazon.ae,UAE,kani shawl,2026-06-06
Zamour,Zamour Large Multicolored Kani Woven Woollen Stole Wrap for Winter,141.0,Amazon.ae,UAE,kani shawl,2026-06-06
Zamour,"Zamour Kani Cut Woven Thick Stole, Kashmiri Royal Paisley Patterns, Soft Scarf Wrap for Winter, 30 inches x 80 inches",136.0,Amazon.ae,UAE,kani shawl,2026-06-06
Zamour,Zamour Women Kani Kashmiri Weave Large Shawl Wrap in Soft Wool Material 40x80 inches Grey,242.0,Amazon.ae,UAE,kani shawl,2026-06-06
Zamour,"Women's Kani Luxury Mughal Shawl Exquisite Zari Pattern, Soft Wool Material, Winter Woolen Pashmina Feel Wrap (Maroon)",240.0,Amazon.ae,UAE,kani shawl,2026-06-06
SWI WITH LABEL,"Women's Kashmiri Kani and Aari Embroidered Wool Shawl, Red, One Size",220.0,Amazon.ae,UAE,kani shawl,2026-06-06
Arvore,"Bunkaar 100% Pure Wool Men's Soft Lohi/Shawl | Shawl (54"" X 110"")",165.0,Amazon.ae,UAE,kani shawl,2026-06-06
Zamour,"Kani Weave Woollen Zari Shawl for Men, Traditional Kashmiri Floral Jaal Lohi for Winter (Blue), Black, 40 inches x 80 inches",186.0,Amazon.ae,UAE,kani shawl,2026-06-06
The Kashmir Emporium,"Cashmere Wrap Shawl for Women/Men Available in festive colours, Cashmere 28cmx80 cm scarf shawl wrap 2020-2021 thick blanket feel with solid and zigzag pattern with tassles",79.0,Amazon.ae,UAE,kani shawl,2026-06-06
Zamour,"Kani Weave Paisley Shawl for Men, Soft Feel Polywool Material Traditional Kashmiri Lohi for Winter",144.0,Amazon.ae,UAE,kani shawl,2026-06-06
Exotic India,Kani Jamawar Wool Shawl From Amritsar with Multicolor Woven Flowers on All-Over - Wool,219.0,Amazon.ae,UAE,kani shawl,2026-06-06
Zamour,"Kani Weave Woollen Shawl for Men, Traditional Design in Soft and Warm Fabric, Black, 40 inches x 80 inches",154.0,Amazon.ae,UAE,kani shawl,2026-06-06
Zamour,"Women's Kani Paisley Border Striped Shawl, Soft Luxury Wool Material, Winter Woolen Pashmina Feel Wrap, Black, 40 inches x 80 inches",200.0,Amazon.ae,UAE,kani shawl,2026-06-06
Arvore,Bunkaar Plain Woollen Men's Dhariwal Indian Lohi/Shawl with Kullu Border,68.0,Amazon.ae,UAE,kani shawl,2026-06-06
Pashmoda,"Women Gulnari Kaani Wool Blend Stole, Shawl, Scarf, Luxury Pashmina Evening Wrap (Size 28X80 inches)",92.0,Amazon.ae,UAE,kani shawl,2026-06-06
Pashmoda,"Men Jamawar Shawl, Authentic Kashmiri Luxury Pashmina Style Shawl, Stole, Medium Size for Gents, (Size 101X203 CM)",117.0,Amazon.ae,UAE,kani shawl,2026-06-06
SWI WITH LABEL,Men's Kashmiri Embroidered Wool Shawl,174.0,Amazon.ae,UAE,kani shawl,2026-06-06
Zamour,"Kani Weave Shawl for Men, Soft Feel Light Bamboo Cloth Traditional Kashmiri Floral Lohi Winter",188.0,Amazon.ae,UAE,kani shawl,2026-06-06
Weavers Villa,Men's Kullu Design Wool Blend Lohi/Shawl [120 CM X 240 CM],80.0,Amazon.ae,UAE,kani shawl,2026-06-06
Zamour,Women Caprice Shawl (pack of 1),177.0,Amazon.ae,UAE,kani shawl,2026-06-06
SWI WITH LABEL,Men's Kashmiri Embroidered Wool Shawl,123.0,Amazon.ae,UAE,kani shawl,2026-06-06
Zamour,"Woollen Kani Weave Zari Silky Shawl for Men, Soft Feel Light Bamboo Cloth Traditional Kashmiri Floral Lohi for Winter (Black)",192.0,Amazon.ae,UAE,kani shawl,2026-06-06
Zamour,"Kani Weave Floral Shawl for Men, Soft Feel Polywool Material Traditional Kashmiri Lohi for Winter",189.0,Amazon.ae,UAE,kani shawl,2026-06-06
Zamour,"Kani Zari Weave Paisley Pattern Shawl for Men, Soft Pure Wool Material, Traditional Kashmiri Lohi for Winter",273.0,Amazon.ae,UAE,kani shawl,2026-06-06
Zamour,"Kani Weave Paisley Pattern Shawl for Men, Soft Polywool Material Traditional Kashmiri Lohi for Winter",224.0,Amazon.ae,UAE,kani shawl,2026-06-06
Mehrunnisa,Mehrunnisa Jamawar Kani 100% Pure Wool Shawl Wrap From Kashmir,482.0,Amazon.ae,UAE,kani shawl,2026-06-06
Zamour,"Kani Weave Floral Shawl for Men, Soft Feel Polywool Material Kashmiri Traditional Lohi for Winter",192.0,Amazon.ae,UAE,kani shawl,2026-06-06
SWI WITH LABEL,Women Kani Wool Shawl_3J52,333.0,Amazon.ae,UAE,kani shawl,2026-06-06
Zamour,"Kani Weave Paisley Pattern Shawl for Men, Soft Pure Wool Material, Traditional Kashmiri Lohi for Winter",271.0,Amazon.ae,UAE,kani shawl,2026-06-06
Weavers Villa,Women WV-781 Shawl (pack of 1),64.0,Amazon.ae,UAE,kani shawl,2026-06-06
Zamour,"Kani Zari Weave Royal Mughal Pattern Shawl for Men, Soft Pure Wool Material, Traditional Kashmiri Lohi for Winter",240.0,Amazon.ae,UAE,kani shawl,2026-06-06
Pashmoda,"Women 100% Pure Wool Sozni Hand Embroidered Shawl, Stole and Wrap, Woolmark Certified, Luxury Pashmina Evening Wrap(Size 101X203 CM)",473.0,Amazon.ae,UAE,sozni shawl,2026-06-06
Zamour,Zamour Kashmiri Indian Sozni Embroidery Paper Mache Pashmina Wool Shawl Scarf for Women,216.0,Amazon.ae,UAE,sozni shawl,2026-06-06
Pashmoda,"Women 100% Pure Wool Sozni Hand Embroidered Stole, Stole and Wrap, Woolmark Certified, Luxury Pashmina Evening Wrap (Size 71X203 CM)",321.0,Amazon.ae,UAE,sozni shawl,2026-06-06
Exotic India,Plain Kashmiri Kingri Shawl with Sozni Hand-Embroidery on Border,350.0,Amazon.ae,UAE,sozni shawl,2026-06-06
Pashtush,"Women's Wool Shawl - Maroon Kashmiri Embroidery Shawl, Warm Merino Wool, Sozni Embroidery (Red Blossom)",222.0,Amazon.ae,UAE,sozni shawl,2026-06-06
Pashmoda,"Women 100% Pure Wool Sozni Hand Embroidered Shawl, Stole and Wrap, Woolmark Certified, Sustainable and Natural Fabric (Size: 101 X 203 CM) Beige",472.0,Amazon.ae,UAE,sozni shawl,2026-06-06
Pashmoda,"Men 100% Pure Wool Fabric Sozni Embroidered Shawl, Stole and Wrap, Woolmark Certified Fabric Base, Heritage Pashmina Kashmiri Stole, Shawl, Wrap (Size: 40x80 Inches, Brown Color)",479.0,Amazon.ae,UAE,sozni shawl,2026-06-06
,Women's Scarf Pashmina Shawls and Wraps for Evening Dress Wedding Bridal Bridesmaid Winter Warm Long Large Scarves,53.0,Amazon.ae,UAE,sozni shawl,2026-06-06
SKY Cashmere,™ Women Embroidered Pashmina Shawl Soft Wool Tassel Wrap Oversized Winter Scarf Elegant Luxury Accessory for Wedding Party Office and Christmas Gift Full Coverage Size,114.0,Amazon.ae,UAE,sozni shawl,2026-06-06
Pashmoda,"Women Zavian 100% Pure Wool Fabric Sozni Embroidered Shawl, Stole and Wrap, Heritage Pashmina Kashmiri Stole, Shawl, Wrap (Size: 40x80 Inches)",551.0,Amazon.ae,UAE,sozni shawl,2026-06-06
Weavers Villa,"Women's Faux Pashmina Silk Paisley Design Shawls, Stoles",96.0,Amazon.ae,UAE,sozni shawl,2026-06-06
RIIQIICHY,womens Riiqiichy Pashmina Shawl,51.0,Amazon.ae,UAE,sozni shawl,2026-06-06
SWI STYLISH,Women Woven Wool Shawl,68.0,Amazon.ae,UAE,sozni shawl,2026-06-06
SHADOW,"Dujalil Chiffon Shailah Hijab Muslim Islamic Arab Scarf Headscarf Abaya Shawl Scarves Soft, One Size - 70 x 190-195 cm",19.0,Amazon.ae,UAE,sozni shawl,2026-06-06
SWI STYLISH,Women's Woven Wool Shawl,68.0,Amazon.ae,UAE,sozni shawl,2026-06-06
SWI WITH LABEL,Kashmiri Stole for Women,112.0,Amazon.ae,UAE,sozni shawl,2026-06-06
EH,"100% Pure Cashmere Stole, Scarf, handcrafted SOZNI floral embroidery, super soft, large, warm, elegant Pashmina",385.0,Amazon.ae,UAE,sozni shawl,2026-06-06
GERUNSI,womens Smfyr Classic,49.0,Amazon.ae,UAE,sozni shawl,2026-06-06
SZYYQ,"Scarfs for Women Pashmina Shawl Wrap for Evening Dressing Winter Thick Warm Knit Scarf Blanket Open Front Poncho Cape, One Size",38.0,Amazon.ae,UAE,sozni shawl,2026-06-06
FINIZO,Women's Scarves Lady Light Soft Fashion Solid Scarf Wrap Shawl for All Season,29.0,Amazon.ae,UAE,sozni shawl,2026-06-06
SYOSI,"Women's Cashmere Feel Oversized Shawl Wrap, 73x26 Inch Soft Winter Scarf & Blanket - Geometric Pattern, Warm Pashmina for All Seasons",56.0,Amazon.ae,UAE,sozni shawl,2026-06-06
EXTREE,Scarfs for Women Pashmina Silky Shawl Wrap for Evening Dressing Blanket Open Front Poncho Cape,121.0,Amazon.ae,UAE,sozni shawl,2026-06-06
Tweedle,Men’s Pure Wool Sozni Embroidery Jama Shawl |Kashmiri Pashmina Lohi for Gents Size – 40 x 80 Inches,754.0,Amazon.ae,UAE,sozni shawl,2026-06-06
Umjetnost,Soft Cashmere Feel Scarf For Women Winter Warm Scarves Large Shawl Wrap Monet Van Gogh Art Print,65.0,Amazon.ae,UAE,sozni shawl,2026-06-06
CJ Apparel,Thick Solid Colour Design Cotton Blend Shawl Scarf Wrap Stole Throw Head Wrap Face Cover Pashmina NEW,81.0,Amazon.ae,UAE,sozni shawl,2026-06-06
XENVA,"Wool Shawl شال صوف فاخر 54x54 Inch Premium Soft Lightweight Warm Arabic Scarf Head & Shoulder Wrap for Women & Men, Elegant Prayer Travel Winter Shawl Gift UAE",79.0,Amazon.ae,UAE,sozni shawl,2026-06-06
BATIN,"Kashmiri Shawl With Sozni Hand Embroidered, Purewool Soft Warm Shawl/Stole Wrap, Cashmere Shawl, Semi Pashmina Wrap For Women Size - 80 Inch X 40 Inch, Black, Free Size",1075.0,Amazon.ae,UAE,sozni shawl,2026-06-06
YQZenith,"Women's Winter Warm Acrylic Shawl Wrap - Tassel Design Poncho, Soft Cozy Scarf for Mom & Ladies, Stylish Indoor Outdoor Wear",69.0,Amazon.ae,UAE,sozni shawl,2026-06-06
Excefore,You’re seeing this ad based on the product’s relevance to your search query.,50.0,Amazon.ae,UAE,sozni shawl,2026-06-06
KASTWAVE,You’re seeing this ad based on the product’s relevance to your search query.,49.0,Amazon.ae,UAE,sozni shawl,2026-06-06
KASTWAVE,You’re seeing this ad based on the product’s relevance to your search query.,66.0,Amazon.ae,UAE,sozni shawl,2026-06-06
KASTWAVE,You’re seeing this ad based on the product’s relevance to your search query.,36.0,Amazon.ae,UAE,sozni shawl,2026-06-06
,Women's Scarf Pashmina Shawls and Wraps for Evening Dress Bridesmaid Wedding Bridal Winter Warm Long Large Scarves,16.0,Amazon.ae,UAE,sozni shawl,2026-06-06
,Scarfs for Women - Pashmina Shawls and Wraps for Evening Dresses Wedding Winter Warm Stoles Large Ladies Scarves,69.0,Amazon.ae,UAE,sozni shawl,2026-06-06
CJ Apparel,CJ Apparel Solid Color Design Shawl Scarf Wrap Stole Throw Head Wrap Face Cover Pashmina NEW,68.0,Amazon.ae,UAE,sozni shawl,2026-06-06
Weavers Villa,"Women's Premium Acrylic Paisley Shawl, 100cm x 200cm",60.0,Amazon.ae,UAE,sozni shawl,2026-06-06
HZYH,"Scarf For Women, Womens Winter/Fall Scarf, Fashion Long Plaid Shawls And Wraps, Cashmere Feel Blanket Pashmina Scarves",47.0,Amazon.ae,UAE,sozni shawl,2026-06-06
Achillea,Elegant Reversible Paisley Border Pashmina Shawl Wrap Scarf,75.0,Amazon.ae,UAE,sozni shawl,2026-06-06
YQZenith,Winter Scarf for Women Pashmina Shawl Wraps Soft Warm Fashion Blanket Scarves(78.7''*27.5''),59.0,Amazon.ae,UAE,sozni shawl,2026-06-06
SHADOW,"Islamic Headscarf (Bottle Green, 65 x 165cm)",28.0,Amazon.ae,UAE,sozni shawl,2026-06-06
Arvore,Bunkaar Handwoven Woolen Shawl for Women with Kullu Border,78.0,Amazon.ae,UAE,sozni shawl,2026-06-06
,"Women's Solid Color Scarf, Knitted Shawl Coat, Pashmina Shawl Wraps for Women, Casual Soft Comfortable Shawl",42.0,Amazon.ae,UAE,sozni shawl,2026-06-06
,Women's Scarf Pashmina Shawls and Wraps for Evening Dress Bride Wedding,16.0,Amazon.ae,UAE,sozni shawl,2026-06-06
SKY Cashmere,"™ Shawl and Wraps Scarf for Women with Zigzag Design 2-Tone Solid Color Size (27""x78"")",110.0,Amazon.ae,UAE,sozni shawl,2026-06-06
,Pashmina Shawl Wraps for Women Large Winter Scarf Shawls and Wraps for Evening Dresses,18.0,Amazon.ae,UAE,sozni shawl,2026-06-06
GODFREY,Shawl for Women Winter,109.0,Amazon.ae,UAE,sozni shawl,2026-06-06
,Women Shawls and Wraps for Evening Dresses Wedding Satin Shawl Lightweight Soft Scarves,12.0,Amazon.ae,UAE,sozni shawl,2026-06-06
KASTWAVE,You’re seeing this ad based on the product’s relevance to your search query.,33.0,Amazon.ae,UAE,sozni shawl,2026-06-06
KASTWAVE,You’re seeing this ad based on the product’s relevance to your search query.,56.0,Amazon.ae,UAE,sozni shawl,2026-06-06
KASTWAVE,You’re seeing this ad based on the product’s relevance to your search query.,41.0,Amazon.ae,UAE,sozni shawl,2026-06-06
HOYAYO,Cashmere Pashmina Shawls and Wraps Scarf(20+Colors Available),147.0,Amazon.ae,UAE,sozni shawl,2026-06-06
,Scarfs for Women - Pashmina Shawls and Wraps for Evening Dresses Wedding Winter Warm Stoles Large Ladies Scarves,17.0,Amazon.ae,UAE,sozni shawl,2026-06-06
,Scarf for Women Pashmina Blanket Shawls and Wraps Winter Warm Scarves,21.0,Amazon.ae,UAE,sozni shawl,2026-06-06
HZYH,"Scarfs for Women, Cold Weather Soft Pashmina Shawls and Wraps Scarves for Evening Dress Bridesmaid Wedding Bridal Winter Warm Long Large Scarves",46.0,Amazon.ae,UAE,sozni shawl,2026-06-06
,kashmiri shawl for men,85.0,Amazon.ae,UAE,sozni shawl,2026-06-06
Pashmoda,"Women Gulnari Kaani Wool Blend Stole, Shawl, Scarf, Luxury Pashmina Evening Wrap (Size 28X80 inches)",102.0,Amazon.ae,UAE,sozni shawl,2026-06-06
Tweedle,Women’s Barfi Design Acrylic Shawl/Stole for Winters (40 x 80 Inches),91.0,Amazon.ae,UAE,sozni shawl,2026-06-06
SWI WITH LABEL,womens Mannequin Shawl,165.0,Amazon.ae,UAE,sozni shawl,2026-06-06
SUJAN,chiffon scarf for women evening dresses shoulder covers Soild hijabs shawl wrap pashmina,39.0,Amazon.ae,UAE,sozni shawl,2026-06-06
Weavers Villa,"Women's Acro Wool Blend Digital Print Design Woven Shawl, 100cm X 200cm",75.0,Amazon.ae,UAE,sozni shawl,2026-06-06
,Pashmina Shawls and Wraps for Women for Evening Dresses Large Warm Soft Winter Scarves,17.0,Amazon.ae,UAE,sozni shawl,2026-06-06
Weavers Villa,"Women's Shawl (White), 100cm X 200cm",103.0,Amazon.ae,UAE,sozni shawl,2026-06-06
,Pashmina Shawl Wraps for Women Large Winter Scarf Soft Shawls and Wraps for Evening Dresses,18.0,Amazon.ae,UAE,sozni shawl,2026-06-06
Weavers Villa,"Soft Viscose Kaju Buty Design Winter Stoles, Shawls (Black), 70cm X 200cm",108.0,Amazon.ae,UAE,sozni shawl,2026-06-06
lifwimner,Women Lf021 chiffon scarf,56.0,Amazon.ae,UAE,sozni shawl,2026-06-06
,"2025 New Pashmina Wraps for Women, Elegant Solid Color Shawl, Soft Lightweight Scarf for Wedding, Evening & Daily Wear",79.0,Amazon.ae,UAE,sozni shawl,2026-06-06
,"Tartan Plaid Winter Scarf for Women, Soft Cashmere-Feel Winter Warm Neck Scarfs Long Blanket Scarves Shawls Wraps",14.0,Amazon.ae,UAE,sozni shawl,2026-06-06
